RegionID,SizeRank,RegionName,RegionType,State,Metro,CountyName,Rent
17321,291,Carrollton,city,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1586.77457550874
17571,292,Coral Springs,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2312.4529577913
47847,293,Sterling Heights,city,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1563.01709401709
6103,294,Murrieta,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2607.58238045738
31388,295,Elizabeth,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,2226.18234500278
45888,296,Inglewood,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2651.895
44655,297,Clovis,city,CA,"Fresno, CA",Fresno County,2341.09047619048
51518,298,Concord,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2580.41390564443
19307,299,Melbourne,city,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,1906.77661361627
11786,300,Hamilton,city,OH,"Cincinnati, OH-KY-IN",Butler County,1473.0787037037
6155,302,New Haven,city,CT,"New Haven-Milford, CT",New Haven County,1971.6805246438
40760,303,Santa Fe,city,NM,"Santa Fe, NM",Santa Fe County,1981.62892201144
24822,304,Gainesville,city,GA,"Gainesville, GA",Hall County,1627.02788513151
30543,305,Boulder,city,CO,"Boulder, CO",Boulder County,3061.76938997821
7453,306,Tracy,city,CA,"Stockton, CA",San Joaquin County,2738.09977703456
37596,307,Broken Arrow,city,OK,"Tulsa, OK",Wagoner County,1636.34416563828
50962,308,Bend,city,OR,"Bend, OR",Deschutes County,2257.83176603975
17070,309,Bloomington,city,IN,"Bloomington, IN",Monroe County,1692.51488771609
37965,311,College Station,city,TX,"College Station-Bryan, TX",Brazos County,2029.2803262529
6790,312,Riverview,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2188.4799576222
26791,313,Rochester,city,MN,"Rochester, MN",Olmsted County,1656.54908941199
6651,314,Puyallup,city,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2119.02559074912
398007,315,Flint,city,MI,"Flint, MI",Genesee County,964.817543859649
27110,316,Simi Valley,city,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2894.64682539683
18073,317,Fargo,city,ND,"Fargo, ND-MN",Cass County,1088.71423597511
13943,318,Sparks,city,NV,"Reno, NV",Washoe County,1965.7625
13713,319,Santa Clara,city,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3578.20713927158
54263,320,Saginaw,city,MI,"Saginaw, MI",Saginaw County,988.032051282051
33024,321,Nampa,city,ID,"Boise City, ID",Canyon County,1564.88641975309
34520,322,Vallejo,city,CA,"Vallejo, CA",Solano County,2140.04223227753
7386,323,Temecula,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2887.13831466808
33136,324,Norman,city,OK,"Oklahoma City, OK",Cleveland County,1358.73587301587
34278,325,Thousand Oaks,city,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,3183.93768518519
12038,326,Independence,city,MO,"Kansas City, MO-KS",Jackson County,1269.56273258905
46508,327,Meridian,city,ID,"Boise City, ID",Ada County,1912.39079144638
32238,328,Joliet,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,1663.19444444444
26751,329,Richmond,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2418.52043075684
30840,330,Charlottesville,city,VA,"Charlottesville, VA",Albemarle County,1914.86666666667
50950,331,Bellingham,city,WA,"Bellingham, WA",Whatcom County,1907.67404479578
10181,332,Arvada,city,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,2068.13389685607
41084,333,Stone Mountain,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1662.18187134503
23534,334,Athens,city,GA,"Athens-Clarke County, GA",Clarke County,1743.92783633546
34781,335,Westminster,city,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,1822.7973032432
41802,336,Yakima,city,WA,"Yakima, WA",Yakima County,1269.01973684211
14208,337,Tuscaloosa,city,AL,"Tuscaloosa, AL",Tuscaloosa County,1498.56752136752
6172,338,New Port Richey,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1775.9779211496
27219,339,Spring Hill,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1824.06458333333
17943,340,Elgin,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,1701.0376984127
37863,341,Chico,city,CA,"Chico, CA",Butte County,1661.98209121246
7191,342,Spartanburg,city,SC,"Spartanburg, SC",Spartanburg County,1300.58919848641
17133,343,Bowling Green,city,KY,"Bowling Green, KY",Warren County,1230.17261904762
12317,344,Largo,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,1775.70471380471
4679,345,Falls Church,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2525.79463437797
54522,346,Springfield,city,IL,"Springfield, IL",Sangamon County,1119.65006385696
5071,347,Hartford,city,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,1529.07936507937
34311,348,Toms River,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,3080.30934343434
39420,349,Lewisville,city,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,1537.52410131568
7680,350,Vero Beach,city,FL,"Sebastian-Vero Beach, FL",Indian River County,2185.57178623845
16992,351,Berkeley,city,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,3005.11948961156
17008,352,Bethlehem,city,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,1796.772431562
24967,353,Gresham,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1596.09703453453
53787,354,Palm Bay,city,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,1856.84632034632
50779,355,Asheville,city,NC,"Asheville, NC",Buncombe County,1781.35747640338
17882,356,East Los Angeles,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2494.28968253968
31209,357,Delray Beach,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2686.02013623774
35593,358,Laurel,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1869.32511904762
39966,359,New Braunfels,city,TX,"San Antonio-New Braunfels, TX",Comal County,1576.98469332903
3934,360,Cambridge,city,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3216.74125687783
3975,361,Carlsbad,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3532.86944444444
13256,362,Perris,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2872.93055555556
45339,362,Franklin,city,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,1977.72607434641
41641,364,West Jordan,city,UT,"Salt Lake City, UT",Salt Lake County,1654.19978632479
41517,365,Vista,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2659.1209273183
18053,366,Fairfield,city,CA,"Vallejo, CA",Solano County,2494.92889339644
11914,367,Hillsboro,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,1888.63849206349
48293,368,Waco,city,TX,"Waco, TX",McLennan County,1427.33802855275
54121,369,Richardson,city,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1674.17770676867
5595,370,Lehigh Acres,city,FL,"Cape Coral-Fort Myers, FL",Lee County,1863.5006006006
5772,371,Manchester,city,NH,"Manchester-Nashua, NH",Hillsborough County,1975.09977608641
25659,372,Lowell,city,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2251.52380952381
38032,373,Costa Mesa,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3065.52918529558
13712,374,Santa Barbara,city,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,3666.94734432234
13554,375,Rock Hill,city,SC,"Charlotte-Concord-Gastonia, NC-SC",York County,1537.61800699301
34671,376,Waterbury,city,CT,"New Haven-Milford, CT",New Haven County,1518.05447722567
4406,377,Downey,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2148.35103383459
39386,378,League City,city,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1852.35611036473
47080,379,Pflugerville,city,TX,"Austin-Round Rock-Georgetown, TX",Travis County,1672.36569566158
20071,380,Provo,city,UT,"Provo-Orem, UT",Utah County,1559.89682539683
34543,381,Ventura,city,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2912.59386629452
32489,382,Lexington,city,SC,"Columbia, SC",Lexington County,1675.9419504644
16818,383,Ashburn,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,2666.41539746803
16780,384,Antioch,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2842.98888888889
47322,385,Redding,city,CA,"Redding, CA",Shasta County,1602.52645502645
32287,386,Kennesaw,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1832.54801407743
51861,387,El Monte,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2701.88571428571
6218,388,North Charleston,city,SC,"Charleston-North Charleston, SC",Charleston County,1659.95868644068
14542,389,West Covina,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2655.94230769231
26575,390,Pompano Beach,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2288.49767163157
13698,391,San Leandro,city,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2460.175
41446,392,Vacaville,city,CA,"Vallejo, CA",Solano County,2474.8741384064
11896,393,High Point,city,NC,"Greensboro-High Point, NC",Guilford County,1442.7735042735
40689,394,Saint Charles,city,MO,"St. Louis, MO-IL",Saint Charles County,1474.10985419809
27992,395,Winter Haven,city,FL,"Lakeland-Winter Haven, FL",Polk County,1728.52738095238
31819,396,Grand Junction,city,CO,"Grand Junction, CO",Mesa County,1741.53888888889
39767,397,Miami Gardens,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2750.81854256854
44515,398,Centennial,city,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,2142.67664736697
39134,399,Jacksonville,city,NC,"Jacksonville, NC",Onslow County,1366.76130268199
46500,400,Menifee,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2683.56872126841
45732,401,Hesperia,city,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2241.64057239057
3761,402,Bothell,city,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2332.72777342389
13699,403,San Mateo,city,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3410.8418585753
11140,404,Douglasville,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,1844.31206896552
32777,405,McDonough,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,1823.46749392188
45548,406,Green Bay,city,WI,"Green Bay, WI",Brown County,1026.77415966387
32615,407,Lynnwood,city,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2111.28906649914
27228,408,Springfield,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2817.70415695416
24336,409,Dearborn,city,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1692.57407407407
32629,410,Madera,city,CA,"Madera, CA",Madera County,2317.75793650794
11726,411,Greenville,city,NC,"Greenville, NC",Pitt County,1428.95737883746
396054,412,Burbank,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2807.78117762996
3568,413,Baytown,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1523.15328185328
11049,414,Davie,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2401.14586754242
16839,415,Auburn,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,1968.27777777778
11267,416,Edison,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2633.11823593074
41629,417,West Chester,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2078.69212962963
11695,418,Greeley,city,CO,"Greeley, CO",Weld County,1477.50873015873
19903,419,Peoria,city,IL,"Peoria, IL",Peoria County,1167.17468239564
25855,420,Merced,city,CA,"Merced, CA",Merced County,1821.86970121382
33714,421,Rockville,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2297.62777685242
32563,422,Longmont,city,CO,"Boulder, CO",Boulder County,1805.43267045455
13709,423,Sandy Springs,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1657.91734442643
53360,424,Missouri City,city,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,2061.21524966262
45383,425,Gaithersburg,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2246.81766034327
17386,426,Chapel Hill,city,NC,"Durham-Chapel Hill, NC",Orange County,1835.44432626547
48573,427,Woodstock,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2047.23972483455
31163,428,Daly City,city,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2648.8319914117
781837,429,Jurupa Valley,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2559.2962962963
39097,430,Idaho Falls,city,ID,"Idaho Falls, ID",Bonneville County,1312.33771929825
40574,431,Rio Rancho,city,NM,"Albuquerque, NM",Sandoval County,1884.90555555556
50741,432,Apopka,city,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,2132.17099513306
4301,433,Davenport,city,IA,"Davenport-Moline-Rock Island, IA-IL",Scott County,982.583536833537
39452,434,Lithonia,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1689.55827365827
45911,435,Jackson,city,MI,"Jackson, MI",Jackson County,1096.19318181818
44328,436,Brockton,city,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2374.70238095238
27942,437,Wichita Falls,city,TX,"Wichita Falls, TX",Clay County,1184.67801515909
12438,438,Longview,city,TX,"Longview, TX",Gregg County,1237.08333333333
53636,439,Norwalk,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2684.68518518519
26534,440,Plainfield,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2676.61111111111
33334,441,Parker,city,CO,"Denver-Aurora-Lakewood, CO",Douglas County,2072.86342592593
33645,442,Rialto,city,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2786.48611111111
54219,443,Roswell,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,1763.60176366843
23862,444,Bryan,city,TX,"College Station-Bryan, TX",Brazos County,1662.57037037037
52839,445,Lafayette,city,IN,"Lafayette-West Lafayette, IN",Tippecanoe County,1219.71456500489
53311,446,Midlothian,city,VA,"Richmond, VA",Chesterfield County,2010.74267369914
45417,447,Georgetown,city,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,1592.50216450216
45255,448,Federal Way,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,1881.51208429042
3404,449,Anderson,city,SC,"Greenville-Anderson, SC",Anderson County,1355.11546840959
45127,450,Elkhart,city,IN,"Elkhart-Goshen, IN",Elkhart County,1094.12698412698
37933,451,Clinton Township,city,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1261.62380952381
32452,452,Lawrence,city,KS,"Lawrence, KS",Douglas County,1553.89458689459
31543,453,Fayetteville,city,AR,"Fayetteville-Springdale-Rogers, AR",Washington County,1632.39011223394
52179,454,Gastonia,city,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,1545.49774453941
54089,455,Redmond,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,2351.79329548329
34103,456,Springfield,city,OH,"Springfield, OH",Clark County,1152.14285714286
23444,457,Allen,city,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1718.16910824323
10917,458,Columbia,city,MD,"Baltimore-Columbia-Towson, MD",Howard County,2181.87254901961
52747,459,Kennewick,city,WA,"Kennewick-Richland, WA",Benton County,1627.73333333333
16425,460,Acworth,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2083.02059964727
46183,461,Lawton,city,OK,"Lawton, OK",Comanche County,1051.61687476951
4042,462,Champaign,city,IL,"Champaign-Urbana, IL",Champaign County,1400.24798534799
17472,463,Clermont,city,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,2062.27772357724
46348,464,Lynchburg,city,VA,"Lynchburg, VA",Campbell County,1307.11847643098
6932,465,Sandy,city,UT,"Salt Lake City, UT",Salt Lake County,1658.05438596491
20128,466,Redwood City,city,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3640.94346906885
38529,467,Fishers,city,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County,1888.28816849817
17309,468,Carmel,city,IN,"Indianapolis-Carmel-Anderson, IN",Hamilton County,1734.84808080808
5891,469,Medford,city,OR,"Medford, OR",Jackson County,1631.817750258
32540,470,Livermore,city,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2877.78942374051
37736,471,Canton,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2033.99671745324
34308,472,Tomball,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1764.99079022988
31612,473,Fort Mill,city,SC,"Charlotte-Concord-Gastonia, NC-SC",York County,1711.99345488546
39398,474,Lees Summit,city,MO,"Kansas City, MO-KS",Jackson County,1618.72419175028
39558,475,Lynn,city,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2357.57941176471
10700,476,Canton,city,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1901.09074074074
13715,477,Santa Cruz,city,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,3487.05555555556
53978,478,Portsmouth,city,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,1564.44906629318
39220,479,Kenosha,city,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,1596.92303992304
20398,480,Scranton,city,PA,"Scranton--Wilkes-Barre, PA",Lackawanna County,1320.07843137255
33058,481,New Bedford,city,MA,"Providence-Warwick, RI-MA",Bristol County,1799.75378787879
38047,482,Covington,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Newton County,1820.97998076755
20903,483,Upper Marlboro,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2350.08622423328
30552,484,Bowie,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2451.43265993266
40737,485,San Marcos,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3169.82457049124
6112,486,Napa,city,CA,"Napa, CA",Napa County,2773.45161443495
41715,487,Williamsburg,city,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",James City County,1947.73076923077
16773,488,Annapolis,city,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,2216.66795698925
38992,489,Highlands Ranch,city,CO,"Denver-Aurora-Lakewood, CO",Douglas County,2316.81304304404
54294,490,San Angelo,city,TX,"San Angelo, TX",Tom Green County,1417.63076923077
41059,491,Sterling,city,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,2460.15727745289
40355,492,Pittsburg,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2347.81769005848
44583,493,Chino,city,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,3269.29841761266
52696,494,Johnson City,city,TN,"Johnson City, TN",Washington County,1459.96483375959
12773,495,Mission Viejo,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,
53359,496,Missoula,city,MT,"Missoula, MT",Missoula County,1525.72204424104
53569,497,Newnan,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,1798.69096880131
54628,498,Sunrise,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2419.76954365079
42150,499,Hawthorne,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1989.38176638177
26319,500,Orem,city,UT,"Provo-Orem, UT",Utah County,1500.126114082
13444,501,Rapid City,city,SD,"Rapid City, SD",Pennington County,1320.79601139601
17453,502,Spokane Valley,city,WA,"Spokane-Spokane Valley, WA",Spokane County,1492.22741258741
32542,503,Livonia,city,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1729.80555555556
39071,504,Humble,city,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1663.95343915344
46325,505,Loveland,city,CO,"Fort Collins, CO",Larimer County,1827.10037267081
44641,506,Cleveland,city,TN,"Cleveland, TN",Bradley County,1344.47916666667
45878,507,Indio,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2573.59090909091
